,Image,Accuracy,F1,Jaccard,Recall,Precision
190,p_6a527868,0.9914831961591221,0.9916612244418291,0.9834603691531056,0.9856199378610451,0.997777027027027
191,p_6aaed593,0.9897333676268861,0.986630195104251,0.9736131768853633,0.9814159009477377,0.9919001926387582
192,p_6abcb4ed,0.9938906035665295,0.9891871824259598,0.9786056975415266,0.9808515973719846,0.9976656586556316
193,p_6b99c161,0.995439529035208,0.9852537577136393,0.9709360987567979,0.9772079876526464,0.9934331161764487
194,p_6bcbd2db,0.9945964791952446,0.9840643762789459,0.9686286742014482,0.9712424346275291,0.9972293869463471
195,p_6be89ce9,0.9906984714510932,0.988669351584092,0.9775925936118801,0.9852593857175943,0.992103003093165
196,p_6c14a1ab,0.9919137327568458,0.9842294586440167,0.9689486144480413,0.972571123739656,0.9961706845127218
197,p_6cbe35ae,0.6448720144312006,0.6166388024272391,0.4457540109619894,0.4902657277970599,0.8307858612392919
198,p_6ef88377,0.9911462265230023,0.9870077335918191,0.9743487352489901,0.9761554180686951,0.9981040610774093
199,p_6f42cd49,0.9970878228444627,0.9938601483596516,0.9877952321830044,0.996130261068396,0.9916003589878084
200,p_70f8cd6a,0.9942022190967339,0.9867566216891555,0.9738594327990135,0.9752681343494214,0.9985190001444878
201,p_710eacd6,0.9965755183259516,0.9939119486328986,0.9878975774360331,0.991280018210099,0.996557892247725
202,p_716c0b5b,0.9933396241251867,0.9926808929829034,0.9854681461592242,0.9880097573247127,0.9973964070634532
203,p_73aabf07,0.9853396014915471,0.9649027205389049,0.9321855439918307,0.9846559678532606,0.9459264290182035
204,p_73d90818,0.9895707947530864,0.9893782447041026,0.9789797612405693,0.9855319781834834,0.993254650740805
205,p_73e594c5,0.9851746152545239,0.9728108213938863,0.9470610104304077,0.9744769265124227,0.9711504037743662
206,p_74080af7,0.9755356407086938,0.9762055042930279,0.9535170470113907,0.9566198215573317,0.9966099383470182
207,p_7408d871,0.9836316872427984,0.9698518807044878,0.941468379680915,0.9549373617511759,0.9852396708709685
208,p_74896194,0.9870730702905824,0.9837903607108681,0.9680978438652265,0.9720556017947173,0.9958119082932056
209,p_74926d66,0.9814780563547518,0.9696844552246336,0.9411528925694781,0.9491386847428858,0.9911394049133423
210,p_74accdbf,0.9906881572930956,0.9760246052418584,0.9531719319021243,0.9771087958324985,0.9749428179995414
211,p_758345ea,0.9842815776221215,0.9846547157404393,0.9697732692563764,0.9776736383848336,0.9917362068480432
212,p_7586d14a,0.9361802697759488,0.9511903736728153,0.9069237636612648,0.9070114669434406,0.9998933929352601
213,p_76184ee7,0.9905550733024692,0.9829755607807685,0.966521081376764,0.9763531248273194,0.989688447946004
214,p_7625123e,0.9971328185504077,0.9938983823139128,0.9878707725366346,0.9973999567064821,0.9904213078803219
215,p_772ba96f,0.9296498116346201,0.9530976370433706,0.9103978276939423,0.9104964094797836,0.9998810852892237
216,p_773ed527,0.9829520318930041,0.9753010168196787,0.9517927048123656,0.9556170565448047,0.9958129386094239
217,p_774978f6,0.9841907793209876,0.985307299827535,0.9710400988004194,0.9715756769537414,0.9994326349469596
218,p_7794234c,0.9829489776234568,0.9819894668154767,0.9646162144743571,0.9659211959598875,0.9986013783157695
219,p_7908fa55,0.9921724965706448,0.9763203624134383,0.9537362340382407,0.9612569117206439,0.9918634349935532
220,p_79667a8b,0.990836191129401,0.981908208390177,0.9644594097331518,0.9707190172441874,0.9933583565071668
221,p_7c18a80a,0.9957134059380267,0.9908947683071384,0.9819538509822472,0.9822710686043443,0.9996712300856886
222,p_7c86cc6e,0.9870495254406623,0.9908537776204197,0.9818733456524996,0.9824678737320441,0.9993840705565393
223,p_7dfc4104,0.9810358796296297,0.9710303938738806,0.9436920080950018,0.9457468018261066,0.9977029822879346
224,p_7e060171,0.9250864655626561,0.73256717198973,0.5779928969804102,0.97331283678081,0.5873003906966987
225,p_7eca9af1,0.9425023941560322,0.951979718280518,0.908360014482362,0.9168870162162936,0.989865583599265
226,p_7f83f29f,0.9113474329187736,0.9363816130639159,0.8803736608590481,0.8841039800046763,0.9952302111528452
227,p_80127331,0.9834238373712058,0.9662417146165387,0.9346882421920538,0.9508328236943747,0.98215825540981
228,p_80d05b01,0.8197670717592592,0.8663560127832727,0.7642222977870783,0.7664358777896656,0.9962350301740374
229,p_818e689d,0.9936117541152263,0.9843624573056522,0.9692064500631523,0.9777857109354235,0.9910282753265687
230,p_819ea202,0.9954942457870941,0.9848862881313417,0.9702226229594781,0.9921912977723594,0.9776880586063875
231,p_8356b96a,0.944257601265177,0.9588658449529451,0.9209820274406504,0.922674339099431,0.9980124561888137
232,p_8367ead5,0.9644663065843622,0.96337203676185,0.9293324808184144,0.9891319585748642,0.9389197883761943
233,p_837e29d1,0.9212280638751227,0.9458500123228057,0.897263220015753,0.8976156710356977,0.9995625801682718
234,p_83aaeb64,0.9921841242283951,0.9860927692182277,0.9725670547372484,0.9773214358611493,0.9950229715665171
235,p_83b00b70,0.9400520118884317,0.9302541466149138,0.8696029469721552,0.9563516044791425,0.9055431775429911
236,p_83b683a2,0.9771817663817663,0.9810759033673607,0.9628547470902298,0.9641076223354704,0.998652167931602
237,p_83e170ad,0.9828032791262784,0.9813105538779875,0.9633068818114093,0.9633453037060673,0.9999585986837338
238,p_84e24513,0.979152199074074,0.9750648741387233,0.9513430162902786,0.9524603095106926,0.9987684615879493
239,p_85175926,0.988897087191358,0.989092042729742,0.9784194847971864,0.9808356214069727,0.9974886449098712
240,p_853ec4eb,0.9949025461533182,0.9857246962914321,0.971851224896491,0.983461222559212,0.9879986130018237
241,p_8574915a,0.9662214220393233,0.963961013816398,0.9304292856461769,0.9342499530145731,0.9956238914866172
242,p_8661f422,0.9646662094192958,0.9576795061194256,0.9187956216364613,0.9431725172023684,0.9726397319038581
243,p_87564383,0.9902588658920358,0.9878176958917717,0.9759286364545537,0.9837033631480075,0.9919665895246456
