,Image,Accuracy,F1,Jaccard,Recall,Precision
98,p_39a6478c,0.9777319810818013,0.9794437838257484,0.9597156612277361,0.9880631503853848,0.9709734988013576
99,p_3a166397,0.9840285656657338,0.983925371193306,0.9683593540258505,0.9700794453958322,0.9981722652841097
100,p_3a6ec376,0.9968764288980339,0.9900542149927477,0.980304318994349,0.9858862418041254,0.9942575791913092
101,p_3acb0293,0.9786212847061247,0.984754143225278,0.9699661778021813,0.9707872513018853,0.9991287899964593
102,p_3adc1bb2,0.9860631050084175,0.9773709853599576,0.9557434527749876,0.9618253232711064,0.9934274216304683
103,p_3e43e90e,0.9896559213534523,0.9780673902400008,0.957076211189405,0.9842340309807145,0.9719775415676102
104,p_3ec20860,0.978201517489712,0.9816797795585875,0.9640187436649915,0.9670259940058876,0.996784509456615
105,p_40979624,0.9961085509472606,0.9945507473602195,0.9891605615589775,0.9906771227639141,0.998454783213763
106,p_40aebe90,0.9963031550068587,0.9720640953656113,0.9456466020722863,0.9527240401303814,0.9922056165410219
107,p_41530024,0.9873114924596984,0.9908277381561498,0.9818222077822638,0.9855391879386254,0.9961733528882525
108,p_4173e997,0.9814549575617284,0.9566676394991003,0.9169346947503937,0.9612548799376818,0.9521239730037077
109,p_41b1ff95,0.9688319830246913,0.9570379233556021,0.9176152659689735,0.9767872916969145,0.9380713411686211
110,p_42a40c79,0.9810165266680325,0.9864639430071009,0.9732894416542818,0.9739843470164055,0.9992674902126498
111,p_435eb50e,0.993188978909465,0.9895341627947762,0.9792851241083608,0.9832671174148956,0.99588160910587
112,p_4370c039,0.9940372429254455,0.978049602088509,0.9570421461621818,0.9709521540300804,0.9852515757951085
113,p_43878c82,0.9920682439461016,0.9922347055079415,0.9845890813376889,0.9897727635155328,0.9947089256163028
114,p_4492b501,0.996001943301326,0.9930495869000363,0.9861951233952695,0.996943592117181,0.9891858828559721
115,p_44a1a285,0.9856467183675337,0.9898337436103922,0.9798721124858346,0.9807373229719284,0.9991004841031009
116,p_450f88b6,0.9978764898314003,0.993891655438697,0.9878574815638439,0.9959085169445424,0.9918829463066092
117,p_4559ef06,0.9758564667655577,0.9830628996732002,0.9666899745886801,0.9752022172829109,0.9910513349313489
118,p_46c73697,0.994409079218107,0.9919935911897275,0.98411436923358,0.994567916735137,0.9894325579344903
119,p_484f2406,0.995770279481936,0.9948567828852302,0.9897662004235908,0.9946753996558002,0.9950382322787101
120,p_485e5509,0.9939249385777594,0.9854493808115514,0.9713161296967364,0.990678439329688,0.9802752331220714
121,p_48f2de97,0.9456248928326475,0.9409827008133438,0.8885432764280952,0.889171240841575,0.9992058071185868
122,p_490ebffe,0.9934157986111111,0.9915681155822188,0.9832772355811629,0.9864379663216255,0.9967519043450729
123,p_492093f3,0.9912992999237541,0.9882501792153837,0.9767732683648924,0.9793828618783164,0.9972795327345576
124,p_4921a2ba,0.949400548696845,0.9627965849550426,0.9282620660416071,0.9983496934696806,0.9296886260669027
125,p_49e97f2b,0.9883360768175583,0.9772347580239246,0.9554829572970411,0.9690646928107004,0.9855437561933151
126,p_4aba7163,0.9920264885138302,0.9887860665682034,0.9778208486630728,0.98046276107132,0.9972518977366809
127,p_4afe9fc3,0.997941714008896,0.9948576324754469,0.9897678822608629,0.9973142370254762,0.9924131005037811
128,p_4b726bd1,0.9927829958255617,0.9897075832651843,0.9796248757996621,0.9852515139383202,0.9942041433058969
129,p_4c0ba933,0.9854110905222703,0.9542935469132152,0.9125826316709332,0.9190898077938573,0.9923015009464757
130,p_4c3691fc,0.9899562994911115,0.9804047277976828,0.9615626460095454,0.965536367682233,0.9957381674798439
131,p_4c6de8fe,0.9840995485863625,0.9883649109319034,0.9769974584831479,0.9782583341618422,0.9986824936588907
132,p_4cdd6159,0.993625971650663,0.983218163869694,0.9669902912621359,0.9763421835961316,0.9901916805082382
133,p_4d8fb3ec,0.993028549382716,0.9923295370130615,0.9847758503028822,0.9911598977346443,0.993501940068253
134,p_4e167c8f,0.9955375514403292,0.9941732867867944,0.9884140813985907,0.9945557227903726,0.9937911447860052
135,p_4e4f7a8e,0.984591049382716,0.9862747136341339,0.9729210930210287,0.9866434388611385,0.9859062639017947
136,p_4f573a53,0.9947870370370371,0.9904505864493313,0.9810818303245155,0.9881153493619121,0.9927968875300012
137,p_4f77da88,0.987039609053498,0.9875786451627216,0.9754620844810711,0.9785100659775819,0.9968168872507958
138,p_4f7c6782,0.985239651416122,0.9843411717758288,0.9691651806905478,0.9796394035944629,0.9890882897790261
139,p_4fc06d9b,0.9749615869739708,0.962558234839223,0.9278190517903923,0.9281258525052287,0.9996438511796539
140,p_50492861,0.9793362104397862,0.9807013166481133,0.9621334086522619,0.9668140778949382,0.994993319738415
141,p_50eefc84,0.9901075424382716,0.9889990491548848,0.9782375064317806,0.9809777520554241,0.9971526054255141
142,p_513cf0cb,0.9745810470964792,0.9804425309976187,0.9616353769218758,0.9628962918750178,0.9986401066414397
143,p_516ad037,0.9670547553726566,0.9658923544932375,0.9340346323616084,0.9481427268661311,0.9843192211952222
144,p_51d59e7c,0.9894623621303806,0.9885113538331067,0.9772836873445286,0.9927832060046358,0.9842761069038374
145,p_526030e3,0.9931567142309686,0.9862745829419617,0.9729208386668035,0.9864474073940087,0.9861018190365977
146,p_543781e6,0.9916300868770005,0.9732159840803009,0.9478293087846552,0.9825718601464717,0.9640365975178911
147,p_545dcf97,0.9965660722450846,0.9815759776262205,0.963818562859827,0.9937041314309131,0.969740302233425
148,p_570fce5a,0.9945336076817558,0.99260584450626,0.9853202334887162,0.9904006220619069,0.994820909145853
149,p_5714a8b2,0.9797403137360662,0.9737311219074386,0.9488070258129914,0.9490845934492905,0.9996918570994778
150,p_572684d3,0.9781378600823045,0.9793629880451004,0.9595605259986171,0.9624682065385968,0.9968614955756149
151,p_574be0a8,0.995438385916781,0.9953287082804367,0.9907008555772145,0.9912956900491526,0.9993946766809476
152,p_57670119,0.9936309768461433,0.9889192246536078,0.9780813252183617,0.9828816343291243,0.9950314481749666
153,p_57cf50bf,0.9774691358024692,0.9648291644919099,0.9320482488461389,0.9615925839474474,0.9680876063354796
154,p_58c3285f,0.9942112482853224,0.9905958557882656,0.9813669395639776,0.9882430970342814,0.9929598439326587
155,p_58df5836,0.9915426383173297,0.9902879485104403,0.9807627303740067,0.9897416184076221,0.9908348820867784
156,p_59cb75f2,0.9919065570025132,0.987494275686844,0.9752974743493142,0.9876250198599895,0.9873635661255721
157,p_5ad5811c,0.9928832304526749,0.9882766324941072,0.9768249545628401,0.98187430720229,0.9947629986807988
158,p_5b21d514,0.9950880201188843,0.9901768038149755,0.9805447206557837,0.9897989264192724,0.9905549698467984
159,p_5b442ca8,0.9922988111568358,0.9842857076213268,0.9690576523406552,0.9775206458412963,0.9911450589663912
160,p_5b9e9633,0.9886921510763389,0.984309132002641,0.9691030637534496,0.9705970273057787,0.9984142240081655
161,p_5c78dff0,0.9752612025605852,0.9794663421738645,0.9597589796893623,0.9605707719006035,0.9991202260893131
162,p_5c98c94a,0.9929385288065844,0.9886685844707397,0.977591093571774,0.983103678243472,0.9942968501926992
163,p_5ca63d6a,0.9900680155464107,0.9788037545055897,0.9584874198511214,0.9769911461326424,0.9806231012325644
164,p_5cb2ac7b,0.9790740740740741,0.9697854230263597,0.9413431383151293,0.9449542902814774,0.9959567788671257
165,p_5da96b53,0.9864366972949322,0.9764372769231973,0.9539593958522175,0.9559952720745961,0.9977726046361807
166,p_5e0ebe43,0.9871083609633228,0.985916521184885,0.9722242219514896,0.9807140951894167,0.9911744364934864
167,p_5e8421f1,0.9962316743827161,0.9921487852420473,0.9844198932481552,0.9888957211271724,0.9954233225065676
168,p_5f03ec56,0.9957887517146776,0.9930730786442488,0.986241461601951,0.9931197620216129,0.9930263996555504
169,p_5fcdce11,0.9563582528924488,0.9316248101731971,0.8720015393882605,0.8770527669228102,0.9934386229114442
170,p_605de8d5,0.9955805871488286,0.9896222996436143,0.9794577802880542,0.9806929937170229,0.9987157041166579
171,p_60dfee14,0.9950855580719694,0.99407597069491,0.9882217162876955,0.9910839968327981,0.9970860641397804
172,p_6159b88f,0.9898775077160494,0.9871451056338747,0.9746165133078213,0.9820629016993396,0.9922801843015365
173,p_6176bcb4,0.9919335574158633,0.9835155518450637,0.9675657641691264,0.9956571748457269,0.9716664852741268
174,p_61eec36a,0.9934590763603109,0.9915366297386443,0.983215314485518,0.9838285731896852,0.9993664215339159
175,p_623491ca,0.9971731589877,0.9957164136137648,0.9914693689226786,0.9959135746105531,0.9955193306654451
176,p_6234aaa1,0.9966500914494741,0.9856184131424295,0.9716446216218831,0.9902423871883875,0.9810374220272666
177,p_62b7482f,0.9896320408950617,0.9828911211929979,0.9663578223266135,0.9718478091524128,0.9941882928714019
178,p_636207b3,0.983681037808642,0.9773887965659891,0.9557775166982706,0.9610398825769472,0.994303582353341
179,p_63c22c48,0.9941965663580247,0.993899700409086,0.9878733768523986,0.9968508020438772,0.9909660202271383
180,p_63d83abc,0.9712471118431588,0.9804750533125223,0.9616979520689201,0.967799263676496,0.99348729294117
181,p_64240a9a,0.997215369856443,0.9928311381312447,0.98576432981565,0.9915564051516059,0.9941091528926532
182,p_64da52e3,0.973982053040695,0.9777324697191232,0.9564350238635504,0.9585293147237334,0.997720785774828
183,p_64ecb292,0.9622992968231063,0.9488774850198041,0.9027277710226593,0.9686995150271817,0.9298504055637564
184,p_6517ab3a,0.9825885916780979,0.9860233065710142,0.9724319236929982,0.9763434470639651,0.9958970281026234
185,p_669f7b92,0.9920686574783053,0.9943047167453138,0.9886739386183562,0.9898304019591149,0.9988196655582706
186,p_6728d03b,0.9718466006515775,0.9728650202475568,0.9471637510408161,0.9502416789498694,0.9965918661886886
187,p_67ba476a,0.9830148148148148,0.9831660707861951,0.9668895210315799,0.9682650916007608,0.998532851395856
188,p_682c8aab,0.9878480795610425,0.9639567705022251,0.9304213792020107,0.9392678978492848,0.9899785852325156
189,p_695c9a45,0.9761522757029049,0.9815233818237461,0.9637171480493304,0.9662650439268701,0.9972713416631365
190,p_6a527868,0.9934002057613168,0.9935513199772813,0.9871852779963444,0.989513356093144,0.9976223747989673
191,p_6aaed593,0.9916811342592593,0.9891885003248673,0.9786082772532615,0.9859456622988643,0.9924527405453143
192,p_6abcb4ed,0.9944993141289438,0.9902871076088361,0.9807610807698767,0.9842258889613321,0.9964234432026127
193,p_6b99c161,0.9964660493827161,0.988566832163759,0.9773921437425271,0.9799648789644061,0.9973211354207085
194,p_6bcbd2db,0.9960562414266118,0.9885394243801323,0.9773385618854317,0.9901346544799982,0.9869493262403115
195,p_6be89ce9,0.991485022962506,0.9896116946659149,0.9794370040127293,0.9846991064655394,0.9945735456850303
196,p_6c14a1ab,0.9937610093107314,0.987858964099973,0.9760092013476543,0.978311282365545,0.9975948408211708
197,p_6cbe35ae,0.9879144403342923,0.9896289474393234,0.9794708042468313,0.9897836196911765,0.9894743235207971
198,p_6ef88377,0.9927939057031089,0.9894606178420029,0.9791410758569541,0.9818343595047153,0.9972062753428931
199,p_6f42cd49,0.9978278772905086,0.9954181344399942,0.9908780643627254,0.9971913575024836,0.9936512065356927
200,p_70f8cd6a,0.9944868617864399,0.9874042696440093,0.9751218971631206,0.9757116648522237,0.9993805140700742
201,p_710eacd6,0.9963053897340437,0.9934393436114101,0.9869642105581024,0.9919610000379377,0.9949221001843569
202,p_716c0b5b,0.99300493433986,0.9923321468534219,0.9847809908341638,0.990115817165194,0.9945584211106048
203,p_73aabf07,0.9925050900189875,0.9817481904873324,0.9641506956488437,0.9848934915707024,0.9786229147693196
204,p_73d90818,0.9925622106481482,0.9924289022227306,0.9849715860370122,0.9890946771848318,0.9957856825509722
205,p_73e594c5,0.9912634238119398,0.9838284135097459,0.9681715436541402,0.9764303814674213,0.991339405409668
206,p_74080af7,0.9811003525156801,0.9817410217199243,0.9641368675954783,0.968534180421486,0.9953130167200085
207,p_7408d871,0.977086191129401,0.956942197934858,0.9174392790507062,0.9235425697541114,0.9928482441536792
208,p_74896194,0.9888567163410805,0.9860789795646043,0.9725402271876804,0.9779582699537928,0.9943356829279364
209,p_74926d66,0.985043613280358,0.9755240835544262,0.9522176831047563,0.9550008962507454,0.9969487395888627
210,p_74accdbf,0.9917243941472337,0.9787182129119405,0.9583233788027506,0.9809834172098012,0.976463445751542
211,p_758345ea,0.9866438904912329,0.9870202818176611,0.9743731923761921,0.984502238849023,0.98955123851835
212,p_7586d14a,0.957930955647005,0.9683662031879633,0.9386724302561786,0.9391755972105857,0.99942956857464
