epoch,activation_588_loss,activation_588_mean_io_u_2,activation_588_precision_2,activation_588_recall_2,activation_589_loss,activation_589_mean_io_u_2,activation_589_precision_2,activation_589_recall_2,activation_590_loss,activation_590_mean_io_u_2,activation_590_precision_2,activation_590_recall_2,activation_591_loss,activation_591_mean_io_u_2,activation_591_precision_2,activation_591_recall_2,activation_592_loss,activation_592_mean_io_u_2,activation_592_precision_2,activation_592_recall_2,activation_593_loss,activation_593_mean_io_u_2,activation_593_precision_2,activation_593_recall_2,activation_594_loss,activation_594_mean_io_u_2,activation_594_precision_2,activation_594_recall_2,loss,lr,val_activation_588_loss,val_activation_588_mean_io_u_2,val_activation_588_precision_2,val_activation_588_recall_2,val_activation_589_loss,val_activation_589_mean_io_u_2,val_activation_589_precision_2,val_activation_589_recall_2,val_activation_590_loss,val_activation_590_mean_io_u_2,val_activation_590_precision_2,val_activation_590_recall_2,val_activation_591_loss,val_activation_591_mean_io_u_2,val_activation_591_precision_2,val_activation_591_recall_2,val_activation_592_loss,val_activation_592_mean_io_u_2,val_activation_592_precision_2,val_activation_592_recall_2,val_activation_593_loss,val_activation_593_mean_io_u_2,val_activation_593_precision_2,val_activation_593_recall_2,val_activation_594_loss,val_activation_594_mean_io_u_2,val_activation_594_precision_2,val_activation_594_recall_2,val_loss
0,"0,219259455800056","0,323581665754318","0,894568920135498","0,865995705127716","0,219641402363777","0,323546200990677","0,893608748912811","0,864749133586883","0,214087352156639","0,323546230792999","0,899099051952362","0,86601459980011","0,21541003882885","0,323611170053482","0,89460164308548","0,871006011962891","0,218587830662727","0,323585510253906","0,896609008312225","0,864939868450165","0,229490607976913","0,323552161455154","0,890660464763641","0,858098208904266","0,226033434271812","0,32357269525528","0,89269357919693","0,856187283992767","1,54250907897949","0,0001","0,159316152334213","0,319687247276306","0,964111983776092","0,854726850986481","0,156512245535851","0,319687247276306","0,959388315677643","0,872850835323334","0,159380257129669","0,319687247276306","0,961606919765472","0,869524300098419","0,161767408251762","0,319687247276306","0,961979150772095","0,861090898513794","0,163702517747879","0,319687247276306","0,958775162696838","0,860361158847809","0,172027632594109","0,319687247276306","0,956845700740814","0,859438121318817","0,18854945898056","0,319687247276306","0,959871470928192","0,821705639362335","1,16125559806824"
1,"0,122040435671806","0,323673397302628","0,94806444644928","0,923051655292511","0,123931787908077","0,323652148246765","0,947307467460632","0,922547161579132","0,122380778193474","0,323602765798569","0,947601556777954","0,924148261547089","0,123073220252991","0,323619335889816","0,947227358818054","0,923867523670196","0,128639817237854","0,323923826217651","0,944632112979889","0,920335114002228","0,13576751947403","0,323680698871613","0,940813064575195","0,916063368320465","0,144441664218903","0,323582381010056","0,936135411262512","0,909617602825165","0,900275886058807","0,0001","0,132405519485474","0,319687247276306","0,944251716136932","0,911303102970123","0,136865749955177","0,319687247276306","0,942971348762512","0,918959081172943","0,135945200920105","0,319687247276306","0,940858602523804","0,918679416179657","0,135640472173691","0,319687247276306","0,941143155097961","0,91213721036911","0,144588813185692","0,319687247276306","0,938419759273529","0,904922246932983","0,156531423330307","0,319687247276306","0,931014001369476","0,892689645290375","0,166269913315773","0,319687247276306","0,929388105869293","0,87823486328125","1,00824701786041"
2,"0,092916689813137","0,323938280344009","0,96176815032959","0,938142240047455","0,094331696629524","0,324158936738968","0,961091697216034","0,937728583812714","0,093298934400082","0,323856800794601","0,961075305938721","0,939155876636505","0,094476535916329","0,324006408452988","0,960778176784515","0,938674688339233","0,100200645625591","0,324570685625076","0,958236515522003","0,935815930366516","0,106872752308846","0,324050605297089","0,955050528049469","0,931897163391113","0,117088586091995","0,323669582605362","0,950088381767273","0,924938440322876","0,69918555021286","0,0001","0,108460783958435","0,319687247276306","0,947232067584991","0,931631863117218","0,108101069927216","0,319687247276306","0,954597949981689","0,929837048053741","0,108932070434093","0,319687247276306","0,953232705593109","0,928817510604858","0,111666023731232","0,319687247276306","0,951893031597137","0,929192006587982","0,11529104411602","0,319687247276306","0,952694118022919","0,928185701370239","0,122654408216476","0,319687247276306","0,955660998821258","0,914846360683441","0,137507393956184","0,319687247276306","0,938181638717651","0,910274565219879","0,812612533569336"
3,"0,080376006662846","0,324525713920593","0,967035412788391","0,944400191307068","0,081090979278088","0,325058549642563","0,966751992702484","0,944031357765198","0,08054556697607","0,32449671626091","0,966703236103058","0,945127964019775","0,082251623272896","0,324325829744339","0,9659823179245","0,944460868835449","0,087849341332913","0,324441611766815","0,963624477386475","0,942206561565399","0,094132803380489","0,32444816827774","0,96065628528595","0,93873792886734","0,106017969548702","0,323768258094788","0,955226600170136","0,930682063102722","0,612264335155487","0,0001","0,087642632424831","0,319687247276306","0,973753452301025","0,923658192157745","0,090709947049618","0,319687247276306","0,975824952125549","0,920345962047577","0,089003376662731","0,319687247276306","0,974801361560822","0,922588884830475","0,089907936751843","0,319687247276306","0,974242091178894","0,922400712966919","0,095651850104332","0,319687247276306","0,970814645290375","0,922071039676666","0,102109894156456","0,319687247276306","0,967089235782623","0,918515861034393","0,11501781642437","0,319687247276306","0,957637667655945","0,913437187671661","0,670043528079987"
4,"0,068244017660618","0,324979901313782","0,973136067390442","0,949948370456696","0,068844087421894","0,325990706682205","0,97278094291687","0,949897110462189","0,068395368754864","0,325172185897827","0,972755968570709","0,950523555278778","0,070212163031101","0,324599385261536","0,972323536872864","0,95008260011673","0,075318463146687","0,324519783258438","0,969839155673981","0,948289155960083","0,081264309585095","0,324775338172913","0,96719479560852","0,94501793384552","0,093510456383228","0,323966115713119","0,961510121822357","0,937244057655334","0,525789141654968","0,0001","0,082688428461552","0,319687813520432","0,962954521179199","0,948868095874786","0,083836227655411","0,319691032171249","0,965531945228577","0,946675479412079","0,083343528211117","0,319687247276306","0,966198444366455","0,946206331253052","0,08557502925396","0,319687247276306","0,966636002063751","0,941760361194611","0,091707699000836","0,319687247276306","0,963867008686066","0,943110823631287","0,09574181586504","0,319687247276306","0,966130912303925","0,930740356445312","0,111011452972889","0,319690704345703","0,946472883224487","0,936813116073608","0,633904099464417"
5,"0,059283349663019","0,325857162475586","0,977514088153839","0,953635036945343","0,059678234159947","0,32653996348381","0,977159023284912","0,953318297863007","0,059445217251778","0,325864166021347","0,97715699672699","0,953820884227753","0,061450470238924","0,325077474117279","0,976559519767761","0,953552067279816","0,066636115312576","0,324590176343918","0,974478662014008","0,951849579811096","0,072896130383015","0,325517654418945","0,97149395942688","0,949011564254761","0,085683926939964","0,3240105509758","0,965677678585052","0,941451549530029","0,465073674917221","0,0001","0,079103961586952","0,319687247276306","0,966347455978394","0,944809377193451","0,07857707887888","0,319689989089966","0,969110012054443","0,944028615951538","0,079083785414696","0,319687247276306","0,967662811279297","0,94490373134613","0,081608109176159","0,319687247276306","0,964365184307098","0,945838510990143","0,085911929607391","0,319687247276306","0,967074930667877","0,937408983707428","0,093016788363457","0,319687247276306","0,966478049755096","0,930676519870758","0,10818950086832","0,319690942764282","0,957590043544769","0,920979738235474","0,605491161346435"
6,"0,051390644162893","0,326935023069382","0,981491088867188","0,957212805747986","0,051695968955755","0,328260868787765","0,981487154960632","0,956820368766785","0,051504254341126","0,326917469501495","0,981339991092682","0,957380592823029","0,053466040641069","0,326082319021225","0,980634748935699","0,957227528095245","0,058452676981688","0,324830770492554","0,978519082069397","0,955569088459015","0,064540557563305","0,326502680778503","0,975706696510315","0,952827274799347","0,077312558889389","0,32442906498909","0,969917893409729","0,945427477359772","0,408362537622452","0,0001","0,078582026064396","0,319687247276306","0,973166584968567","0,93647038936615","0,080344289541245","0,319687247276306","0,974526286125183","0,93332040309906","0,079820930957794","0,319687247276306","0,973324418067932","0,935815334320068","0,080294229090214","0,319687247276306","0,974466025829315","0,9334397315979","0,08651328086853","0,319687247276306","0,972339689731598","0,931396961212158","0,093586072325707","0,319687604904175","0,961761713027954","0,94143670797348","0,108317166566849","0,319696515798569","0,949124574661255","0,938912987709045","0,607458174228668"
