,Image,Accuracy,F1,Jaccard,Recall,Precision
122,p_490ebffe,0.992193287037037,0.9900034334636733,0.9802047514466135,0.9849695754322845,0.9950890086153388
123,p_492093f3,0.9853012869388416,0.9799925936350863,0.9607700762953953,0.9635493327066507,0.9970068166511221
124,p_4921a2ba,0.9086104252400549,0.9299146432035413,0.8690097825349654,0.924480174359382,0.9354133818689749
125,p_49e97f2b,0.9948552812071331,0.9900380760378609,0.9802726741953639,0.9895820335212142,0.9904945390768249
126,p_4aba7163,0.9793834974214721,0.9714936269862492,0.944567435337866,0.9798285731097767,0.9632992878078881
127,p_4afe9fc3,0.9976394944290307,0.994113060000659,0.988295026478135,0.9983427684315309,0.9899190406273326
128,p_4b726bd1,0.8809036104449773,0.8466941106443429,0.7341453108484376,0.9338280493917451,0.7744330532967155
129,p_4c0ba933,0.8401373733214376,0.669441005100478,0.5031276385839859,0.9768793508685343,0.5091910640334181
130,p_4c3691fc,0.9885711188699482,0.9776887292053454,0.9563513160188252,0.9622785459504136,0.9936005106914708
131,p_4c6de8fe,0.9723819328951189,0.9797806445378556,0.9603627291446843,0.9692846272092508,0.9905064651382707
132,p_4cdd6159,0.9846376314586192,0.9593353989905715,0.9218487859201042,0.9475230421632737,0.9714459928178353
133,p_4d8fb3ec,0.8915657150205761,0.8831469939126427,0.7907459523313182,0.9006290534801454,0.8663306977857049
134,p_4e167c8f,0.994593621399177,0.992934441906625,0.9859680275299022,0.9924257186244339,0.993443687005418
135,p_4e4f7a8e,0.9781467013888889,0.9803751904990198,0.9615058219099535,0.9727798079666675,0.9880901146118047
136,p_4f573a53,0.9789128086419753,0.9624397853230804,0.9275989689164881,0.9874864274131002,0.9386322815859314
137,p_4f77da88,0.8129415294924555,0.8340358011365754,0.7153185337505121,0.8926724502888554,0.7826276261486389
138,p_4f7c6782,0.989729711328976,0.9890674145903088,0.9783712869335188,0.9809997717744269,0.9972688526806348
139,p_4fc06d9b,0.9686366242403394,0.9526596904672069,0.9095989926064985,0.9100366215579455,0.9994715940971068
140,p_50492861,0.9611807553546148,0.9643180594632546,0.9310947905140583,0.9659237238872415,0.9627177244034679
141,p_50eefc84,0.9912663966049383,0.9903179725374717,0.9808216305744086,0.985351379644918,0.9953348865800344
142,p_513cf0cb,0.9615203475080019,0.9701377873823236,0.9420073632145928,0.9446152331215054,0.9970778282382997
143,p_516ad037,0.886646662094193,0.8933185800483158,0.8072048233061656,0.9646191646191646,0.8318329900542568
144,p_51d59e7c,0.9893781382773271,0.9884415604126947,0.9771472628076319,0.9946053201975074,0.9823537261044876
145,p_526030e3,0.9756092062847997,0.9526643786324729,0.9096075405022128,0.9847245052308847,0.9226260208242858
146,p_543781e6,0.9560653863740284,0.873384527703929,0.7752285932341666,0.9791187322034649,0.7882608992980088
147,p_545dcf97,0.9192198216735253,0.6722462240588845,0.5063033796175006,0.8999366687777074,0.5365062796353258
148,p_570fce5a,0.9783081847279378,0.970907797525875,0.9434604549443052,0.9770552959345354,0.9648371738716435
149,p_5714a8b2,0.7911935904350953,0.7818710484736221,0.6418622983173478,0.9458893332272981,0.6663288662310275
150,p_572684d3,0.89911951303155,0.911639188534654,0.8376258855803915,0.9655334223046541,0.8634434237366252
151,p_574be0a8,0.9950851623228166,0.9949671156404535,0.9899846374424778,0.9909599224003656,0.9990068486308027
152,p_57670119,0.9371266611864639,0.8982992157684739,0.8153749444728483,0.9602868130740012,0.8438290955330919
153,p_57cf50bf,0.754393325617284,0.7127529371067174,0.5537032925945832,0.9481326486378339,0.5709989627712183
154,p_58c3285f,0.9290952217649748,0.871366816361108,0.7720549324552765,0.7784399964429162,0.9894875906942571
155,p_58df5836,0.91361739826246,0.9059172500085596,0.8280152941042593,0.9546434953280347,0.8619235512006056
156,p_59cb75f2,0.9900997639174473,0.9847921496296498,0.9700399275580812,0.9907300434075623,0.9789250087699407
